business_id,Date,Rating,Content,Review_auther,Review_image,Reactions,Replies,review_order,Eelite_status,check-in_status,business_name,recommended_review
"cafe-izmir-dallas","""17/02/2022""",5,"I could eat at Café Izmir every single day!!!  I have been eating there since the late '90's!   As a professional bellydancer I also danced there a couple of times! 
 
The hummus is absolutely amazing and addictive!!!  They have three choices too - regular hummus, chipotle hummus and ""date night"" hummus (which has no garlic - I prefer the regular hummus).  The babaganoush has a great flavor and texture.  The tabouli salad is fresh and tangy.  I am picky about falafel and I just so happen LOVE Café Izmir's!  The veggie piroshkis are soooo delicious!  And the dolmas too!  I've had just about everything there but the last time I went I ordered something I had never had - the grilled lamb chops.  I am sad that I have wasted so many years of not eating that amazing, delectable dish!!!  The outside of the lamb chop was just the right crispiness and the inside cooked to perfection.  Those alone are worth the drive to Dallas from Frisco! 
 
The customer service there is number ONE!  Nick always waits on me there and he is so attentive and helpful, of course any server you get there will be the same!  I used the catering service there once and it was wonderful.  The ambience is quite romantic.  I love the dim lights and the live music in the background.  You will love Café Izmir and will crave it daily after just one visit!!","{""Friends"":218,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/hTmxM9v1-1HbtZHec9R4IA/60s.jpg"",""Location"":""Frisco, TX"",""Photos"":885,""Reviews_made"":57,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=nH0gDdk_5RKKUbbCVYea7A"",""Username"":""Angela S.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/jQfhOmM15fZ5jyELbu7uRg/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/k0GpR99kYMnkfovvvu35GQ/348s.jpg""]","[{""Number"":2,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":4,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",5,"Elite from 24","0 check-in","Cafe Izmir",true
"cafe-izmir-dallas","""13/08/2023""",5,"We stumbled upon Cafe Izmir online while in search for a good Mediterranean spot for dinner. I was immediately struck by the ambiance of the space. They have semi-outdoor seating with some indoor seating as well. This paired with live music and lights made for a good atmosphere though albeit a bit loud if you're sitting in their semi-outdoor seating. We were a party of six and ordered four plates: beef, chicken kabob, saffron chicken kabob and falafel. Within the first ten minutes of our order, we received plates of Greek salad and pita. The salad dressing was flavored and was a burst of flavor in my mouth. The warm pita was pillowy, soft and immediately won our hearts. It took about twenty more minutes for our plates to arrive. The meat was served on a bed of grilled vegetables, and the falafel came with non grilled vegetables and hummus. All of the meats were tender, flavorful and out of this world. Since we loved the hummus and pita bread, we went ahead and ordered some for the entire table! All of the food was absolutely delicious and worth every penny. By the end of the meal, we were all stuffed and happy. Our server was also extremely nice, attentive and revealed all of their food was homemade and based on family recipes (expect for their chocolate cake). Definitely a gem of a restaurant and some of the best Mediterranean food I've had.","{""Friends"":5,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/Ga-qJZorES2lW82WMLappQ/60s.jpg"",""Location"":""FL, FL"",""Photos"":71,""Reviews_made"":47,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=ByhlyP3YGFoUJnjF1zEg0w"",""Username"":""Anisya N.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/X47tK2wb8PLS9lUxnUGtwA/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/gAHubRtRXXAsC8m5ccN81w/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/k2C_RE3Vt5kTZJg1AHXKMQ/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":1,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",7,"Elite from 24","0 check-in","Cafe Izmir",true
"cafe-izmir-dallas","""18/06/2022""",5,"5/5 no doubt!

Ordered delivery and food was amazing. Skip the chicken breast kabobs but everything else was amazing and that's why it still gets a 5/5.
Original hummus so good and the spicy eggplant dip was superior! 
Saving half for my daughter because she will love this tomorrow for lunch!","{""Friends"":0,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/CraVUZBOReszJ8K23i1C3w/60s.jpg"",""Location"":""Dallas, TX"",""Photos"":35,""Reviews_made"":71,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=phAAKQL8y6akZS0JsZMmQQ"",""Username"":""Suzy D.""}","null","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":2,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",9,"Elite from 24","0 check-in","Cafe Izmir",true
"cafe-izmir-dallas","""22/03/2023""",5,"What a fun experience!  Marcello the waiter was great, the main dining area was comfy and the food was delicious.  Our favorites were the hummus, the grape leaves and the Lebanese wine.   The dolmas were the best we have ever had!  We will definitely be back.","{""Friends"":3,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/R198tC0XCfuCtfJ9xvbGOA/60s.jpg"",""Location"":""Dallas, TX"",""Photos"":275,""Reviews_made"":100,""URL"":""https://www.yelp.com/user_details?userid=fAFV-2NiGmhjUeMa78N6yg"",""Username"":""Hank P.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/OmubvIabQGxZedW_R0J49A/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/_fyMvpRIQTAKQ1CHP04ABw/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/BIjpaYHh-SA_2-4SorpT6Q/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/-nzKKCPsWOe-rcT6sm_eWg/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",10,"","0 check-in","Cafe Izmir",true
"cafe-izmir-dallas","""06/03/2023""",5,"Absolutely PHENOMENAL food!! So so good and the service is incredibly friendly. We sat on the patio area and really enjoyed it. 

We will definitely be returning! Highly recommend a dip trio with hummus and babaganoush!","{""Friends"":0,""Location"":""Lewisville, TX"",""Photos"":58,""Reviews_made"":59,""URL"":""https://www.yelp.com/user_details?userid=KUroCmkPINoG3KGvL74kbg"",""Username"":""Sara S.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/LG9PtnK3lGsRCGcl_annug/348s.jpg"",""https://s3-media0.fl.yelpcdn.com/bphoto/uZ6COJHYQg0QlVXB3wUZpw/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",2,"","0 check-in","Cafe Izmir",true
"cafe-izmir-dallas","""09/11/2021""",5,"Absolutely love this place and have for years! The food is so good and savory! They have this awesome menu item 2 people for $65 and it is a lot of food to enjoy we always do the up charge for the lamb lollipops and the coconut shrimp they're so tender and flavorful. I highly recommend for delicious Mediterranean food in Dallas.","{""Friends"":951,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/vt5vzX89gJFLx-KSi8TpTg/60s.jpg"",""Location"":""Dallas, TX"",""Photos"":13,""Reviews_made"":22,""URL"":""https://www.yelp.com/user_details?userid=TUbNosH9BlrxRYqGDWbqNA"",""Username"":""Amber S.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/lj6RWK-SK_y5m19MBCdSKw/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",4,"","0 check-in","Cafe Izmir",true
"cafe-izmir-dallas","""07/04/2018""",4,"Great food, casual and nice ambience. Hummus was authentic and pita was served warm. Their saffron chicken kabab is amazing. The only reason I knocked off 1 star is that they do not have any free parking spots and valet is not complementary even for restaurant guests. I'm definitely going back for the amazing food!","{""Friends"":104,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/uAhk6Hcgbw8cr5NecZLL-w/60s.jpg"",""Location"":""Indianapolis, IN"",""Photos"":455,""Reviews_made"":133,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=W3_blNjAje8GIX7wRdCgwQ"",""Username"":""Maks L.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",10,"Elite from 24","0 check-in","Cafe Izmir",true
"cafe-izmir-dallas","""16/01/2014""",2,"I really wanted to like this place, but I didn't. 

I gotta say, the waiter we had that night was pretty cool. He was super enthusiast and seemed like he loved his job. Even though our waiter was great, the service ended up kindna slow as they got busier. Anyways to the food, I really like how this place offers tapas style so I can try more stuff. We pretty much got what the waiter recommended.  The hummus was the best and only thing that was good that night. It was garlic-y, smooth and fine in texture. Most hummus elsewhere is too gritty for me. The chicken, lamb, and falafel were alright at most. The meat was too dry. Even though the lamb wasn't gamey, it lacked the true essence of lamb, and wasn't good. I ended up only eating the hummus with pita bread to get full while neglecting the rest of the food...that's always a bad sign.

We had a Groupon, but the $10 for $20 deal via Yelp with a free hummus for a check-in is a much better deal. With a Groupon, it didn't allow the waiter to enter more than one code for the free hummus. I highly recommend getting the Yelp deal, and might return for a second chance because of it.","{""Friends"":441,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/cWks1fnrhiBggyHeGQMqcw/60s.jpg"",""Location"":""Dallas, TX"",""Photos"":1883,""Reviews_made"":623,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=QSkUqUIELyn8guz0fjk9sw"",""Username"":""Nga N.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/jyKu62zd1eNnoW3teahFhw/348s.jpg""]","[{""Number"":8,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":4,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","[{""Content"":""Hi Nga, Thank you for visiting us at Cafe Izmir, we are so sorry the food you received was too dry and not to our standards, you said you  would give us  another try,  I would love to invite you back as my guest to try out our menu again, we really do try to serve the freshest ingredients and perfectly cooked dishes, I am so ashamed that you  left  unhappy and we didn't realize it, please give us another chance and let me know when you will be  visiting us next, I would also like to refund the amount you spent for the food you didn't like, you should never pay for food that you don't enjoy, that is our policy, and that is how we like our friends and customers to remember us by. please let me know if I can help in any way and hope to see you again at the Cafe. Thanks and have a wonderful weekend!"",""Date"":""16/01/2014"",""Title"":""BizUserReviewReply"",""User_Image"":""https://s3-media0.fl.yelpcdn.com/buphoto/GhESDlmyvtLsCZCm1yAsEA/30s.jpg"",""Username"":""Beau N.""}]",2,"Elite from 24","0 check-in","Cafe Izmir",true
"cafe-izmir-dallas","""24/02/2019""",4,"Cafe Izmir's hummus is incredible - it was nominated for a Dallas award and I would eat it everyday if I could. Came here early on a weekday night and the restaurant was pretty empty, but the ambience was intimate/quiet. The beef and chicken kabobs were tender, juicy, and delicious, and was served with a bed of saffron rice, which was a little dry. The pita bread was plain/unflavored but came out hot and was included with the hummus order.","{""Friends"":609,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/v2XOrey7X7TEiwvshe08Mw/60s.jpg"",""Location"":""San Leandro, CA"",""Photos"":145,""Reviews_made"":149,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=r20-Hz8PDcALgPdMo2_p7g"",""Username"":""Amber L.""}","null","[{""Number"":2,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",4,"Elite from 24","0 check-in","Cafe Izmir",true
"hog-island-larkspur-larkspur","""17/11/2024""",5,"Classy spot with amazing food! While it's on the pricier side, it's absolutely worth it. We shared oysters, a salad, and fish tacos for $92, and everything was incredible--especially the oysters, easily the best I've ever had! 

The interior is spotless, and the vibe is sophisticated yet relaxed. They offer both indoor and outdoor seating, so you can choose what suits you. Perfect for treating yourself to a great dining experience. 

Bonus: the service was super quick!","{""Friends"":4,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/WRv1hbZeXJUogVNusTnASQ/60s.jpg"",""Location"":""Vacaville, CA"",""Photos"":357,""Reviews_made"":86,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=Awr5pk8AsjD5yJdDoRo7JA"",""Username"":""Drea U.""}","null","[{""Number"":0,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",1,"Elite from 24","0 check-in","Hog Island Larkspur",true
"hog-island-larkspur-larkspur","""25/10/2024""",3,"My family and I have dined in severe times, and I always wish and hope it'll be just as good as the SF or Napa location, but it never is. Service is slow--- especially when you sit outside under the tents (which is where we usually sit because we're a family of 5). I feel like I'm trying to land a plane every time we sit out there and are trying to get our server's attention. 

The wine list is great and cocktails are pretty good. Food consistently tastes good, but we've run into problems with our experience often at this location--bringing out the wrong dish, overcharging us for our meal, etc. 

When you're catching Marin on a good day, the view of Mt. Tam from outside is gorgeous and overall, the ambience is great. It's also within the country mart, so you can walk around, shop, grab coffee or dessert after. 

We keep coming back because we love the food and it's the closet Hog Island to us, but I hope their service improves.","{""Friends"":108,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/acvFlXg-P_CRR3NCOQPRJg/60s.jpg"",""Location"":""Hercules, CA"",""Photos"":356,""Reviews_made"":384,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=8dpqRMuHRnPwJPzyUp1nwA"",""Username"":""Kristina P.""}","null","[{""Number"":1,""Title"":""Helpful""},{""Number"":0,""Title"":""Thanks""},{""Number"":0,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",5,"Elite from 24","0 check-in","Hog Island Larkspur",true
"hog-island-larkspur-larkspur","""30/09/2024""",4,"I went on a Sunday afternoon, when it was sunny haha. Apparently this is known for oysters, so I was drawn to try it. I am used to ordering it raw whenever I visit a restaurant that serves them, so I decided to try it grilled. I ordered the chipotle bourbon butter oysters, along with a side of grilled corn. They are stacked and filled with flavors just waiting to explode in your mouth and make you want more! It does not seem large by appearance, but I started feeling full and satisfied some time after I left the restaurant. I enjoyed the views, the lively laidback music, and the active service provided. I am down to see what else they have to offer!","{""Friends"":66,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/pT50ptS3ZpG5sAkHeS4jKA/60s.jpg"",""Location"":""San Rafael, CA"",""Photos"":78,""Reviews_made"":63,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=TyqPxKHhJQBOoNMrWbHfwA"",""Username"":""Jonathan T.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/KMSh4ABSS4u5L88CuvnR9Q/348s.jpg""]","[{""Number"":1,""Title"":""Helpful""},{""Number"":1,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",2,"Elite from 24","0 check-in","Hog Island Larkspur",true
"hog-island-larkspur-larkspur","""28/11/2023""",4,"I love oysters and totally forgot about this location, but am very glad it exists!

I came here for lunch on a Sunday. We ordered our food to go to sit elsewhere in the mart. We each ordered a dozen oysters and a sandwich. The oysters were from 6 different locations around the country, including 2 in Marin. My favorite ones were from Washington but honestly they were all tasty and had great flavor on their own and didn't need the mignonette. However, these are $3.5 an oyster so it's not a cheap meal.

I ordered the grilled cheese sandwich. This was on me ordering to go, but definitely order it to eat there or have a way to reheat it. The cheese got congealed in the 15 minutes from getting it to eating it. It still tasted great, but the texture was not ideal.","{""Friends"":41,""Image"":""https://s3-media0.fl.yelpcdn.com/photo/Vr24SBzIy6IOd0aiIG990g/60s.jpg"",""Location"":""Silver Spring, MD"",""Photos"":486,""Reviews_made"":280,""Tag"":""Elite24"",""URL"":""https://www.yelp.com/user_details?userid=BUgJjSNwnze96kyReodbvA"",""Username"":""Sara Z.""}","[""https://s3-media0.fl.yelpcdn.com/bphoto/7zE_HZfMnBYErqYfOLtQXA/348s.jpg""]","[{""Number"":0,""Title"":""Helpful""},{""Number"":2,""Title"":""Thanks""},{""Number"":1,""Title"":""Love this""},{""Number"":0,""Title"":""Oh no""}]","null",3,"Elite from 24","0 check-in","Hog Island Larkspur",true
